user_id,place_id,rating,user_prefs
57,724,2,"[""Historic Buildings"", ""Getaway"", ""Hill"", ""Miniatures""]"
57,785,1,"[""Historic Buildings"", ""Getaway"", ""Hill"", ""Miniatures""]"
57,802,2,"[""Historic Buildings"", ""Getaway"", ""Hill"", ""Miniatures""]"
57,863,2,"[""Historic Buildings"", ""Getaway"", ""Hill"", ""Miniatures""]"
57,836,2,"[""Historic Buildings"", ""Getaway"", ""Hill"", ""Miniatures""]"
57,841,2,"[""Historic Buildings"", ""Getaway"", ""Hill"", ""Miniatures""]"
57,649,2,"[""Historic Buildings"", ""Getaway"", ""Hill"", ""Miniatures""]"
57,107,2,"[""Historic Buildings"", ""Getaway"", ""Hill"", ""Miniatures""]"
57,697,2,"[""Historic Buildings"", ""Getaway"", ""Hill"", ""Miniatures""]"
58,898,4,"[""Summer Destination"", ""Colonialism"", ""Cultural Exhibits""]"
58,30,4,"[""Summer Destination"", ""Colonialism"", ""Cultural Exhibits""]"
58,922,4,"[""Summer Destination"", ""Colonialism"", ""Cultural Exhibits""]"
58,904,1,"[""Summer Destination"", ""Colonialism"", ""Cultural Exhibits""]"
58,95,2,"[""Summer Destination"", ""Colonialism"", ""Cultural Exhibits""]"
58,658,2,"[""Summer Destination"", ""Colonialism"", ""Cultural Exhibits""]"
58,757,2,"[""Summer Destination"", ""Colonialism"", ""Cultural Exhibits""]"
58,529,2,"[""Summer Destination"", ""Colonialism"", ""Cultural Exhibits""]"
58,872,1,"[""Summer Destination"", ""Colonialism"", ""Cultural Exhibits""]"
58,134,2,"[""Summer Destination"", ""Colonialism"", ""Cultural Exhibits""]"
58,223,2,"[""Summer Destination"", ""Colonialism"", ""Cultural Exhibits""]"
58,220,2,"[""Summer Destination"", ""Colonialism"", ""Cultural Exhibits""]"
58,380,2,"[""Summer Destination"", ""Colonialism"", ""Cultural Exhibits""]"
59,280,4,"[""Mountain Scenery"", ""Relics"", ""Cultural Learning"", ""Monument""]"
59,637,4,"[""Mountain Scenery"", ""Relics"", ""Cultural Learning"", ""Monument""]"
59,766,4,"[""Mountain Scenery"", ""Relics"", ""Cultural Learning"", ""Monument""]"
59,210,4,"[""Mountain Scenery"", ""Relics"", ""Cultural Learning"", ""Monument""]"
59,307,4,"[""Mountain Scenery"", ""Relics"", ""Cultural Learning"", ""Monument""]"
59,128,4,"[""Mountain Scenery"", ""Relics"", ""Cultural Learning"", ""Monument""]"
59,687,4,"[""Mountain Scenery"", ""Relics"", ""Cultural Learning"", ""Monument""]"
59,697,4,"[""Mountain Scenery"", ""Relics"", ""Cultural Learning"", ""Monument""]"
59,289,4,"[""Mountain Scenery"", ""Relics"", ""Cultural Learning"", ""Monument""]"
59,30,4,"[""Mountain Scenery"", ""Relics"", ""Cultural Learning"", ""Monument""]"
59,493,2,"[""Mountain Scenery"", ""Relics"", ""Cultural Learning"", ""Monument""]"
59,891,1,"[""Mountain Scenery"", ""Relics"", ""Cultural Learning"", ""Monument""]"
59,155,1,"[""Mountain Scenery"", ""Relics"", ""Cultural Learning"", ""Monument""]"
59,577,2,"[""Mountain Scenery"", ""Relics"", ""Cultural Learning"", ""Monument""]"
59,626,2,"[""Mountain Scenery"", ""Relics"", ""Cultural Learning"", ""Monument""]"
59,9,2,"[""Mountain Scenery"", ""Relics"", ""Cultural Learning"", ""Monument""]"
59,479,2,"[""Mountain Scenery"", ""Relics"", ""Cultural Learning"", ""Monument""]"
59,326,2,"[""Mountain Scenery"", ""Relics"", ""Cultural Learning"", ""Monument""]"
59,790,1,"[""Mountain Scenery"", ""Relics"", ""Cultural Learning"", ""Monument""]"
59,654,2,"[""Mountain Scenery"", ""Relics"", ""Cultural Learning"", ""Monument""]"
60,106,4,"[""Hilltop"", ""Watchtower"", ""Thought-provoking"", ""Flower Field"", ""Traditional Villages"", ""Fusion Design""]"
60,890,4,"[""Hilltop"", ""Watchtower"", ""Thought-provoking"", ""Flower Field"", ""Traditional Villages"", ""Fusion Design""]"
60,407,4,"[""Hilltop"", ""Watchtower"", ""Thought-provoking"", ""Flower Field"", ""Traditional Villages"", ""Fusion Design""]"
60,815,4,"[""Hilltop"", ""Watchtower"", ""Thought-provoking"", ""Flower Field"", ""Traditional Villages"", ""Fusion Design""]"
60,421,4,"[""Hilltop"", ""Watchtower"", ""Thought-provoking"", ""Flower Field"", ""Traditional Villages"", ""Fusion Design""]"
60,304,4,"[""Hilltop"", ""Watchtower"", ""Thought-provoking"", ""Flower Field"", ""Traditional Villages"", ""Fusion Design""]"
60,689,4,"[""Hilltop"", ""Watchtower"", ""Thought-provoking"", ""Flower Field"", ""Traditional Villages"", ""Fusion Design""]"
60,853,4,"[""Hilltop"", ""Watchtower"", ""Thought-provoking"", ""Flower Field"", ""Traditional Villages"", ""Fusion Design""]"
60,630,4,"[""Hilltop"", ""Watchtower"", ""Thought-provoking"", ""Flower Field"", ""Traditional Villages"", ""Fusion Design""]"
60,451,2,"[""Hilltop"", ""Watchtower"", ""Thought-provoking"", ""Flower Field"", ""Traditional Villages"", ""Fusion Design""]"
60,401,1,"[""Hilltop"", ""Watchtower"", ""Thought-provoking"", ""Flower Field"", ""Traditional Villages"", ""Fusion Design""]"
60,492,2,"[""Hilltop"", ""Watchtower"", ""Thought-provoking"", ""Flower Field"", ""Traditional Villages"", ""Fusion Design""]"
60,789,1,"[""Hilltop"", ""Watchtower"", ""Thought-provoking"", ""Flower Field"", ""Traditional Villages"", ""Fusion Design""]"
60,3,1,"[""Hilltop"", ""Watchtower"", ""Thought-provoking"", ""Flower Field"", ""Traditional Villages"", ""Fusion Design""]"
60,250,2,"[""Hilltop"", ""Watchtower"", ""Thought-provoking"", ""Flower Field"", ""Traditional Villages"", ""Fusion Design""]"
60,859,2,"[""Hilltop"", ""Watchtower"", ""Thought-provoking"", ""Flower Field"", ""Traditional Villages"", ""Fusion Design""]"
60,153,1,"[""Hilltop"", ""Watchtower"", ""Thought-provoking"", ""Flower Field"", ""Traditional Villages"", ""Fusion Design""]"
60,159,2,"[""Hilltop"", ""Watchtower"", ""Thought-provoking"", ""Flower Field"", ""Traditional Villages"", ""Fusion Design""]"
60,595,2,"[""Hilltop"", ""Watchtower"", ""Thought-provoking"", ""Flower Field"", ""Traditional Villages"", ""Fusion Design""]"
61,24,4,"[""Hanoi"", ""Cultural Discovery"", ""Boats"", ""Waterfront"", ""Panoramic View""]"
61,924,4,"[""Hanoi"", ""Cultural Discovery"", ""Boats"", ""Waterfront"", ""Panoramic View""]"
61,19,4,"[""Hanoi"", ""Cultural Discovery"", ""Boats"", ""Waterfront"", ""Panoramic View""]"
61,455,4,"[""Hanoi"", ""Cultural Discovery"", ""Boats"", ""Waterfront"", ""Panoramic View""]"
61,925,4,"[""Hanoi"", ""Cultural Discovery"", ""Boats"", ""Waterfront"", ""Panoramic View""]"
61,882,4,"[""Hanoi"", ""Cultural Discovery"", ""Boats"", ""Waterfront"", ""Panoramic View""]"
61,38,4,"[""Hanoi"", ""Cultural Discovery"", ""Boats"", ""Waterfront"", ""Panoramic View""]"
61,478,4,"[""Hanoi"", ""Cultural Discovery"", ""Boats"", ""Waterfront"", ""Panoramic View""]"
61,594,4,"[""Hanoi"", ""Cultural Discovery"", ""Boats"", ""Waterfront"", ""Panoramic View""]"
61,257,4,"[""Hanoi"", ""Cultural Discovery"", ""Boats"", ""Waterfront"", ""Panoramic View""]"
61,137,2,"[""Hanoi"", ""Cultural Discovery"", ""Boats"", ""Waterfront"", ""Panoramic View""]"
61,536,2,"[""Hanoi"", ""Cultural Discovery"", ""Boats"", ""Waterfront"", ""Panoramic View""]"
61,80,2,"[""Hanoi"", ""Cultural Discovery"", ""Boats"", ""Waterfront"", ""Panoramic View""]"
61,873,2,"[""Hanoi"", ""Cultural Discovery"", ""Boats"", ""Waterfront"", ""Panoramic View""]"
61,320,2,"[""Hanoi"", ""Cultural Discovery"", ""Boats"", ""Waterfront"", ""Panoramic View""]"
61,539,2,"[""Hanoi"", ""Cultural Discovery"", ""Boats"", ""Waterfront"", ""Panoramic View""]"
61,235,2,"[""Hanoi"", ""Cultural Discovery"", ""Boats"", ""Waterfront"", ""Panoramic View""]"
61,90,2,"[""Hanoi"", ""Cultural Discovery"", ""Boats"", ""Waterfront"", ""Panoramic View""]"
61,715,2,"[""Hanoi"", ""Cultural Discovery"", ""Boats"", ""Waterfront"", ""Panoramic View""]"
61,484,1,"[""Hanoi"", ""Cultural Discovery"", ""Boats"", ""Waterfront"", ""Panoramic View""]"
62,718,4,"[""Grand Scale"", ""Flora"", ""Historical Site"", ""Artisans"", ""Stone Carvings"", ""Historical Complex""]"
62,627,4,"[""Grand Scale"", ""Flora"", ""Historical Site"", ""Artisans"", ""Stone Carvings"", ""Historical Complex""]"
62,32,4,"[""Grand Scale"", ""Flora"", ""Historical Site"", ""Artisans"", ""Stone Carvings"", ""Historical Complex""]"
62,156,4,"[""Grand Scale"", ""Flora"", ""Historical Site"", ""Artisans"", ""Stone Carvings"", ""Historical Complex""]"
62,151,4,"[""Grand Scale"", ""Flora"", ""Historical Site"", ""Artisans"", ""Stone Carvings"", ""Historical Complex""]"
62,900,4,"[""Grand Scale"", ""Flora"", ""Historical Site"", ""Artisans"", ""Stone Carvings"", ""Historical Complex""]"
62,846,4,"[""Grand Scale"", ""Flora"", ""Historical Site"", ""Artisans"", ""Stone Carvings"", ""Historical Complex""]"
62,465,4,"[""Grand Scale"", ""Flora"", ""Historical Site"", ""Artisans"", ""Stone Carvings"", ""Historical Complex""]"
62,638,4,"[""Grand Scale"", ""Flora"", ""Historical Site"", ""Artisans"", ""Stone Carvings"", ""Historical Complex""]"
62,93,4,"[""Grand Scale"", ""Flora"", ""Historical Site"", ""Artisans"", ""Stone Carvings"", ""Historical Complex""]"
62,80,1,"[""Grand Scale"", ""Flora"", ""Historical Site"", ""Artisans"", ""Stone Carvings"", ""Historical Complex""]"
62,497,2,"[""Grand Scale"", ""Flora"", ""Historical Site"", ""Artisans"", ""Stone Carvings"", ""Historical Complex""]"
62,565,2,"[""Grand Scale"", ""Flora"", ""Historical Site"", ""Artisans"", ""Stone Carvings"", ""Historical Complex""]"
62,15,1,"[""Grand Scale"", ""Flora"", ""Historical Site"", ""Artisans"", ""Stone Carvings"", ""Historical Complex""]"
62,862,2,"[""Grand Scale"", ""Flora"", ""Historical Site"", ""Artisans"", ""Stone Carvings"", ""Historical Complex""]"
62,897,1,"[""Grand Scale"", ""Flora"", ""Historical Site"", ""Artisans"", ""Stone Carvings"", ""Historical Complex""]"
62,423,1,"[""Grand Scale"", ""Flora"", ""Historical Site"", ""Artisans"", ""Stone Carvings"", ""Historical Complex""]"
62,583,2,"[""Grand Scale"", ""Flora"", ""Historical Site"", ""Artisans"", ""Stone Carvings"", ""Historical Complex""]"
62,463,1,"[""Grand Scale"", ""Flora"", ""Historical Site"", ""Artisans"", ""Stone Carvings"", ""Historical Complex""]"
62,200,2,"[""Grand Scale"", ""Flora"", ""Historical Site"", ""Artisans"", ""Stone Carvings"", ""Historical Complex""]"
63,598,4,"[""Educational Site"", ""Modern Design"", ""Shrine"", ""Underground Tunnels"", ""War Remnants"", ""Fruit Picking""]"
63,333,4,"[""Educational Site"", ""Modern Design"", ""Shrine"", ""Underground Tunnels"", ""War Remnants"", ""Fruit Picking""]"
63,916,4,"[""Educational Site"", ""Modern Design"", ""Shrine"", ""Underground Tunnels"", ""War Remnants"", ""Fruit Picking""]"
63,853,4,"[""Educational Site"", ""Modern Design"", ""Shrine"", ""Underground Tunnels"", ""War Remnants"", ""Fruit Picking""]"
63,545,4,"[""Educational Site"", ""Modern Design"", ""Shrine"", ""Underground Tunnels"", ""War Remnants"", ""Fruit Picking""]"
63,913,4,"[""Educational Site"", ""Modern Design"", ""Shrine"", ""Underground Tunnels"", ""War Remnants"", ""Fruit Picking""]"
63,289,4,"[""Educational Site"", ""Modern Design"", ""Shrine"", ""Underground Tunnels"", ""War Remnants"", ""Fruit Picking""]"
63,61,4,"[""Educational Site"", ""Modern Design"", ""Shrine"", ""Underground Tunnels"", ""War Remnants"", ""Fruit Picking""]"
63,620,4,"[""Educational Site"", ""Modern Design"", ""Shrine"", ""Underground Tunnels"", ""War Remnants"", ""Fruit Picking""]"
63,779,4,"[""Educational Site"", ""Modern Design"", ""Shrine"", ""Underground Tunnels"", ""War Remnants"", ""Fruit Picking""]"
63,469,2,"[""Educational Site"", ""Modern Design"", ""Shrine"", ""Underground Tunnels"", ""War Remnants"", ""Fruit Picking""]"
63,731,2,"[""Educational Site"", ""Modern Design"", ""Shrine"", ""Underground Tunnels"", ""War Remnants"", ""Fruit Picking""]"
63,753,2,"[""Educational Site"", ""Modern Design"", ""Shrine"", ""Underground Tunnels"", ""War Remnants"", ""Fruit Picking""]"
63,53,1,"[""Educational Site"", ""Modern Design"", ""Shrine"", ""Underground Tunnels"", ""War Remnants"", ""Fruit Picking""]"
63,8,2,"[""Educational Site"", ""Modern Design"", ""Shrine"", ""Underground Tunnels"", ""War Remnants"", ""Fruit Picking""]"
63,75,2,"[""Educational Site"", ""Modern Design"", ""Shrine"", ""Underground Tunnels"", ""War Remnants"", ""Fruit Picking""]"
63,234,1,"[""Educational Site"", ""Modern Design"", ""Shrine"", ""Underground Tunnels"", ""War Remnants"", ""Fruit Picking""]"
63,641,1,"[""Educational Site"", ""Modern Design"", ""Shrine"", ""Underground Tunnels"", ""War Remnants"", ""Fruit Picking""]"
63,719,2,"[""Educational Site"", ""Modern Design"", ""Shrine"", ""Underground Tunnels"", ""War Remnants"", ""Fruit Picking""]"
64,701,4,"[""Religious Site"", ""Cove"", ""Outdoor Recreation"", ""Fortifications"", ""Traditional Handicrafts"", ""Waterfalls""]"
64,406,4,"[""Religious Site"", ""Cove"", ""Outdoor Recreation"", ""Fortifications"", ""Traditional Handicrafts"", ""Waterfalls""]"
64,262,4,"[""Religious Site"", ""Cove"", ""Outdoor Recreation"", ""Fortifications"", ""Traditional Handicrafts"", ""Waterfalls""]"
64,826,4,"[""Religious Site"", ""Cove"", ""Outdoor Recreation"", ""Fortifications"", ""Traditional Handicrafts"", ""Waterfalls""]"
64,642,4,"[""Religious Site"", ""Cove"", ""Outdoor Recreation"", ""Fortifications"", ""Traditional Handicrafts"", ""Waterfalls""]"
64,639,4,"[""Religious Site"", ""Cove"", ""Outdoor Recreation"", ""Fortifications"", ""Traditional Handicrafts"", ""Waterfalls""]"
64,266,4,"[""Religious Site"", ""Cove"", ""Outdoor Recreation"", ""Fortifications"", ""Traditional Handicrafts"", ""Waterfalls""]"
64,163,4,"[""Religious Site"", ""Cove"", ""Outdoor Recreation"", ""Fortifications"", ""Traditional Handicrafts"", ""Waterfalls""]"
64,52,4,"[""Religious Site"", ""Cove"", ""Outdoor Recreation"", ""Fortifications"", ""Traditional Handicrafts"", ""Waterfalls""]"
64,64,4,"[""Religious Site"", ""Cove"", ""Outdoor Recreation"", ""Fortifications"", ""Traditional Handicrafts"", ""Waterfalls""]"
64,134,1,"[""Religious Site"", ""Cove"", ""Outdoor Recreation"", ""Fortifications"", ""Traditional Handicrafts"", ""Waterfalls""]"
64,906,2,"[""Religious Site"", ""Cove"", ""Outdoor Recreation"", ""Fortifications"", ""Traditional Handicrafts"", ""Waterfalls""]"
64,888,2,"[""Religious Site"", ""Cove"", ""Outdoor Recreation"", ""Fortifications"", ""Traditional Handicrafts"", ""Waterfalls""]"
64,473,2,"[""Religious Site"", ""Cove"", ""Outdoor Recreation"", ""Fortifications"", ""Traditional Handicrafts"", ""Waterfalls""]"
64,48,2,"[""Religious Site"", ""Cove"", ""Outdoor Recreation"", ""Fortifications"", ""Traditional Handicrafts"", ""Waterfalls""]"
64,23,2,"[""Religious Site"", ""Cove"", ""Outdoor Recreation"", ""Fortifications"", ""Traditional Handicrafts"", ""Waterfalls""]"
64,340,1,"[""Religious Site"", ""Cove"", ""Outdoor Recreation"", ""Fortifications"", ""Traditional Handicrafts"", ""Waterfalls""]"
64,286,2,"[""Religious Site"", ""Cove"", ""Outdoor Recreation"", ""Fortifications"", ""Traditional Handicrafts"", ""Waterfalls""]"
64,803,1,"[""Religious Site"", ""Cove"", ""Outdoor Recreation"", ""Fortifications"", ""Traditional Handicrafts"", ""Waterfalls""]"
64,515,1,"[""Religious Site"", ""Cove"", ""Outdoor Recreation"", ""Fortifications"", ""Traditional Handicrafts"", ""Waterfalls""]"
65,598,4,"[""Misty"", ""Port"", ""Educational Site"", ""Chinese Influence"", ""Reservoir"", ""Historical Objects""]"
65,264,4,"[""Misty"", ""Port"", ""Educational Site"", ""Chinese Influence"", ""Reservoir"", ""Historical Objects""]"
65,295,4,"[""Misty"", ""Port"", ""Educational Site"", ""Chinese Influence"", ""Reservoir"", ""Historical Objects""]"
65,906,4,"[""Misty"", ""Port"", ""Educational Site"", ""Chinese Influence"", ""Reservoir"", ""Historical Objects""]"
65,816,4,"[""Misty"", ""Port"", ""Educational Site"", ""Chinese Influence"", ""Reservoir"", ""Historical Objects""]"
65,865,4,"[""Misty"", ""Port"", ""Educational Site"", ""Chinese Influence"", ""Reservoir"", ""Historical Objects""]"
65,517,4,"[""Misty"", ""Port"", ""Educational Site"", ""Chinese Influence"", ""Reservoir"", ""Historical Objects""]"
65,746,4,"[""Misty"", ""Port"", ""Educational Site"", ""Chinese Influence"", ""Reservoir"", ""Historical Objects""]"
65,550,4,"[""Misty"", ""Port"", ""Educational Site"", ""Chinese Influence"", ""Reservoir"", ""Historical Objects""]"
65,1,4,"[""Misty"", ""Port"", ""Educational Site"", ""Chinese Influence"", ""Reservoir"", ""Historical Objects""]"
65,622,1,"[""Misty"", ""Port"", ""Educational Site"", ""Chinese Influence"", ""Reservoir"", ""Historical Objects""]"
65,527,1,"[""Misty"", ""Port"", ""Educational Site"", ""Chinese Influence"", ""Reservoir"", ""Historical Objects""]"
65,625,1,"[""Misty"", ""Port"", ""Educational Site"", ""Chinese Influence"", ""Reservoir"", ""Historical Objects""]"
65,164,1,"[""Misty"", ""Port"", ""Educational Site"", ""Chinese Influence"", ""Reservoir"", ""Historical Objects""]"
65,384,2,"[""Misty"", ""Port"", ""Educational Site"", ""Chinese Influence"", ""Reservoir"", ""Historical Objects""]"
65,923,2,"[""Misty"", ""Port"", ""Educational Site"", ""Chinese Influence"", ""Reservoir"", ""Historical Objects""]"
65,551,2,"[""Misty"", ""Port"", ""Educational Site"", ""Chinese Influence"", ""Reservoir"", ""Historical Objects""]"
65,876,2,"[""Misty"", ""Port"", ""Educational Site"", ""Chinese Influence"", ""Reservoir"", ""Historical Objects""]"
65,233,2,"[""Misty"", ""Port"", ""Educational Site"", ""Chinese Influence"", ""Reservoir"", ""Historical Objects""]"
65,713,1,"[""Misty"", ""Port"", ""Educational Site"", ""Chinese Influence"", ""Reservoir"", ""Historical Objects""]"
66,899,4,"[""Scenic Spot"", ""Cove"", ""Military Heritage"", ""Birthplace"", ""Lotus Fields""]"
66,566,4,"[""Scenic Spot"", ""Cove"", ""Military Heritage"", ""Birthplace"", ""Lotus Fields""]"
66,814,4,"[""Scenic Spot"", ""Cove"", ""Military Heritage"", ""Birthplace"", ""Lotus Fields""]"
66,741,4,"[""Scenic Spot"", ""Cove"", ""Military Heritage"", ""Birthplace"", ""Lotus Fields""]"
66,387,4,"[""Scenic Spot"", ""Cove"", ""Military Heritage"", ""Birthplace"", ""Lotus Fields""]"
66,688,4,"[""Scenic Spot"", ""Cove"", ""Military Heritage"", ""Birthplace"", ""Lotus Fields""]"
66,816,4,"[""Scenic Spot"", ""Cove"", ""Military Heritage"", ""Birthplace"", ""Lotus Fields""]"
66,796,4,"[""Scenic Spot"", ""Cove"", ""Military Heritage"", ""Birthplace"", ""Lotus Fields""]"
66,193,1,"[""Scenic Spot"", ""Cove"", ""Military Heritage"", ""Birthplace"", ""Lotus Fields""]"
66,350,1,"[""Scenic Spot"", ""Cove"", ""Military Heritage"", ""Birthplace"", ""Lotus Fields""]"
66,639,1,"[""Scenic Spot"", ""Cove"", ""Military Heritage"", ""Birthplace"", ""Lotus Fields""]"
66,690,1,"[""Scenic Spot"", ""Cove"", ""Military Heritage"", ""Birthplace"", ""Lotus Fields""]"
66,785,1,"[""Scenic Spot"", ""Cove"", ""Military Heritage"", ""Birthplace"", ""Lotus Fields""]"
66,306,1,"[""Scenic Spot"", ""Cove"", ""Military Heritage"", ""Birthplace"", ""Lotus Fields""]"
66,871,2,"[""Scenic Spot"", ""Cove"", ""Military Heritage"", ""Birthplace"", ""Lotus Fields""]"
66,529,2,"[""Scenic Spot"", ""Cove"", ""Military Heritage"", ""Birthplace"", ""Lotus Fields""]"
66,332,2,"[""Scenic Spot"", ""Cove"", ""Military Heritage"", ""Birthplace"", ""Lotus Fields""]"
66,857,1,"[""Scenic Spot"", ""Cove"", ""Military Heritage"", ""Birthplace"", ""Lotus Fields""]"
67,544,4,"[""Reconstruction"", ""Boat Tours"", ""Fruits"", ""Railway Bridge""]"
67,281,4,"[""Reconstruction"", ""Boat Tours"", ""Fruits"", ""Railway Bridge""]"
67,437,4,"[""Reconstruction"", ""Boat Tours"", ""Fruits"", ""Railway Bridge""]"
67,217,4,"[""Reconstruction"", ""Boat Tours"", ""Fruits"", ""Railway Bridge""]"
67,184,4,"[""Reconstruction"", ""Boat Tours"", ""Fruits"", ""Railway Bridge""]"
67,879,4,"[""Reconstruction"", ""Boat Tours"", ""Fruits"", ""Railway Bridge""]"
67,882,4,"[""Reconstruction"", ""Boat Tours"", ""Fruits"", ""Railway Bridge""]"
67,523,4,"[""Reconstruction"", ""Boat Tours"", ""Fruits"", ""Railway Bridge""]"
67,498,4,"[""Reconstruction"", ""Boat Tours"", ""Fruits"", ""Railway Bridge""]"
67,781,2,"[""Reconstruction"", ""Boat Tours"", ""Fruits"", ""Railway Bridge""]"
67,489,1,"[""Reconstruction"", ""Boat Tours"", ""Fruits"", ""Railway Bridge""]"
67,71,2,"[""Reconstruction"", ""Boat Tours"", ""Fruits"", ""Railway Bridge""]"
67,549,2,"[""Reconstruction"", ""Boat Tours"", ""Fruits"", ""Railway Bridge""]"
67,220,2,"[""Reconstruction"", ""Boat Tours"", ""Fruits"", ""Railway Bridge""]"
67,636,1,"[""Reconstruction"", ""Boat Tours"", ""Fruits"", ""Railway Bridge""]"
67,142,1,"[""Reconstruction"", ""Boat Tours"", ""Fruits"", ""Railway Bridge""]"
67,757,2,"[""Reconstruction"", ""Boat Tours"", ""Fruits"", ""Railway Bridge""]"
67,528,2,"[""Reconstruction"", ""Boat Tours"", ""Fruits"", ""Railway Bridge""]"
67,681,2,"[""Reconstruction"", ""Boat Tours"", ""Fruits"", ""Railway Bridge""]"
68,754,4,"[""Coconut Farm"", ""Lacquerware"", ""River Town"", ""Ethnic Minority""]"
68,255,4,"[""Coconut Farm"", ""Lacquerware"", ""River Town"", ""Ethnic Minority""]"
68,73,4,"[""Coconut Farm"", ""Lacquerware"", ""River Town"", ""Ethnic Minority""]"
68,180,4,"[""Coconut Farm"", ""Lacquerware"", ""River Town"", ""Ethnic Minority""]"
68,14,4,"[""Coconut Farm"", ""Lacquerware"", ""River Town"", ""Ethnic Minority""]"
68,408,1,"[""Coconut Farm"", ""Lacquerware"", ""River Town"", ""Ethnic Minority""]"
68,578,1,"[""Coconut Farm"", ""Lacquerware"", ""River Town"", ""Ethnic Minority""]"
68,880,1,"[""Coconut Farm"", ""Lacquerware"", ""River Town"", ""Ethnic Minority""]"
68,848,2,"[""Coconut Farm"", ""Lacquerware"", ""River Town"", ""Ethnic Minority""]"
68,29,1,"[""Coconut Farm"", ""Lacquerware"", ""River Town"", ""Ethnic Minority""]"
68,385,2,"[""Coconut Farm"", ""Lacquerware"", ""River Town"", ""Ethnic Minority""]"
68,621,2,"[""Coconut Farm"", ""Lacquerware"", ""River Town"", ""Ethnic Minority""]"
68,899,1,"[""Coconut Farm"", ""Lacquerware"", ""River Town"", ""Ethnic Minority""]"
68,667,2,"[""Coconut Farm"", ""Lacquerware"", ""River Town"", ""Ethnic Minority""]"
68,37,2,"[""Coconut Farm"", ""Lacquerware"", ""River Town"", ""Ethnic Minority""]"
69,802,4,"[""Restoration"", ""Cham Towers"", ""Mountainous"", ""Urban Park""]"
69,141,4,"[""Restoration"", ""Cham Towers"", ""Mountainous"", ""Urban Park""]"
69,314,4,"[""Restoration"", ""Cham Towers"", ""Mountainous"", ""Urban Park""]"
69,412,4,"[""Restoration"", ""Cham Towers"", ""Mountainous"", ""Urban Park""]"
69,811,4,"[""Restoration"", ""Cham Towers"", ""Mountainous"", ""Urban Park""]"
69,371,4,"[""Restoration"", ""Cham Towers"", ""Mountainous"", ""Urban Park""]"
69,270,4,"[""Restoration"", ""Cham Towers"", ""Mountainous"", ""Urban Park""]"
69,713,4,"[""Restoration"", ""Cham Towers"", ""Mountainous"", ""Urban Park""]"
69,445,4,"[""Restoration"", ""Cham Towers"", ""Mountainous"", ""Urban Park""]"
69,559,4,"[""Restoration"", ""Cham Towers"", ""Mountainous"", ""Urban Park""]"
69,780,2,"[""Restoration"", ""Cham Towers"", ""Mountainous"", ""Urban Park""]"
69,404,2,"[""Restoration"", ""Cham Towers"", ""Mountainous"", ""Urban Park""]"
69,433,1,"[""Restoration"", ""Cham Towers"", ""Mountainous"", ""Urban Park""]"
69,836,2,"[""Restoration"", ""Cham Towers"", ""Mountainous"", ""Urban Park""]"
69,341,2,"[""Restoration"", ""Cham Towers"", ""Mountainous"", ""Urban Park""]"
69,135,1,"[""Restoration"", ""Cham Towers"", ""Mountainous"", ""Urban Park""]"
69,792,2,"[""Restoration"", ""Cham Towers"", ""Mountainous"", ""Urban Park""]"
69,714,1,"[""Restoration"", ""Cham Towers"", ""Mountainous"", ""Urban Park""]"
69,798,2,"[""Restoration"", ""Cham Towers"", ""Mountainous"", ""Urban Park""]"
69,851,2,"[""Restoration"", ""Cham Towers"", ""Mountainous"", ""Urban Park""]"
70,393,4,"[""Kayaking"", ""Thrill-seeking"", ""Weekend Getaway""]"
70,703,4,"[""Kayaking"", ""Thrill-seeking"", ""Weekend Getaway""]"
70,189,4,"[""Kayaking"", ""Thrill-seeking"", ""Weekend Getaway""]"
70,578,4,"[""Kayaking"", ""Thrill-seeking"", ""Weekend Getaway""]"
70,347,4,"[""Kayaking"", ""Thrill-seeking"", ""Weekend Getaway""]"
70,121,4,"[""Kayaking"", ""Thrill-seeking"", ""Weekend Getaway""]"
70,891,4,"[""Kayaking"", ""Thrill-seeking"", ""Weekend Getaway""]"
70,560,4,"[""Kayaking"", ""Thrill-seeking"", ""Weekend Getaway""]"
70,130,4,"[""Kayaking"", ""Thrill-seeking"", ""Weekend Getaway""]"
70,551,1,"[""Kayaking"", ""Thrill-seeking"", ""Weekend Getaway""]"
70,454,2,"[""Kayaking"", ""Thrill-seeking"", ""Weekend Getaway""]"
70,506,2,"[""Kayaking"", ""Thrill-seeking"", ""Weekend Getaway""]"
70,594,2,"[""Kayaking"", ""Thrill-seeking"", ""Weekend Getaway""]"
70,128,2,"[""Kayaking"", ""Thrill-seeking"", ""Weekend Getaway""]"
70,136,2,"[""Kayaking"", ""Thrill-seeking"", ""Weekend Getaway""]"
70,54,2,"[""Kayaking"", ""Thrill-seeking"", ""Weekend Getaway""]"
70,499,1,"[""Kayaking"", ""Thrill-seeking"", ""Weekend Getaway""]"
70,633,2,"[""Kayaking"", ""Thrill-seeking"", ""Weekend Getaway""]"
70,423,2,"[""Kayaking"", ""Thrill-seeking"", ""Weekend Getaway""]"
71,206,4,"[""Sacred Well"", ""Performance Art"", ""Plateau"", ""Artisan Workshop"", ""Limestone Karst"", ""Rattan Products""]"
71,184,4,"[""Sacred Well"", ""Performance Art"", ""Plateau"", ""Artisan Workshop"", ""Limestone Karst"", ""Rattan Products""]"
